filename,axial_samples,lateral_samples,initial_radius,final_radius,initial_angle,final_angle,f0,datapath,probe,scanner,target,f0_mhz,span_deg,focus_cm,v,harm
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121113144006_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS10_B/uri_SpV6232_VpF908_FpA9_20121113144006.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121113143946_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS10_B/uri_SpV6232_VpF908_FpA9_20121113143946.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121113143709_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS10_B/uri_SpV6232_VpF908_FpA9_20121113143709.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109155316_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS09_B/uri_SpV6232_VpF908_FpA9_20121109155316.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109102352_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS07_G/uri_SpV6232_VpF908_FpA9_20121109102304.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109154804_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS09_B/uri_SpV6232_VpF908_FpA9_20121109154804.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV5192_VpF1362_FpA6_20121101150509_1.mat,576,192,360.981240981241,936.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS04_G/uri_SpV5192_VpF1362_FpA6_20121101150509.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121031154835_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS02_M/uri_SpV7272_VpF908_FpA9_20121031154835.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101143713_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101143713.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101144220_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101144220.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101144552_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101144552.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101144607_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101144607.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101144625_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101144607.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101144736_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101144736.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101144916_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101144916.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101145020_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101145020.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101145043_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101145020.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101145108_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101145108.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101145118_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101145108.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121101145129_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS03_M/uri_SpV6232_VpF908_FpA9_20121101145108.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV5192_VpF1362_FpA6_20121101150042_2.mat,1024,192,649.7662337662338,1673.7662337662334,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS04_G/uri_SpV5192_VpF1362_FpA6_20121101150042.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV5192_VpF1362_FpA6_20121101150054_2.mat,1024,192,649.7662337662338,1673.7662337662334,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS04_G/uri_SpV5192_VpF1362_FpA6_20121101150042.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV5192_VpF1362_FpA6_20121101150146_2.mat,1024,192,649.7662337662338,1673.7662337662334,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS04_G/uri_SpV5192_VpF1362_FpA6_20121101150146.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV5192_VpF1362_FpA6_20121101150212_2.mat,1024,192,649.7662337662338,1673.7662337662334,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS04_G/uri_SpV5192_VpF1362_FpA6_20121101150212.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV5192_VpF1362_FpA6_20121101150318_2.mat,1024,192,649.7662337662338,1673.7662337662334,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS04_G/uri_SpV5192_VpF1362_FpA6_20121101150318.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV5192_VpF1362_FpA6_20121101150336_2.mat,1024,192,649.7662337662338,1673.7662337662334,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS04_G/uri_SpV5192_VpF1362_FpA6_20121101150318.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121031154728_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS02_M/uri_SpV7272_VpF908_FpA9_20121031154713.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109154739_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS09_B/uri_SpV6232_VpF908_FpA9_20121109154739.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121031154649_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS02_M/uri_SpV7272_VpF908_FpA9_20121031154601.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031150944_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031150931.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_liver_ch.uri_SpV7272_VpF1104_FpA7_20110527122932_3.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,3636400.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl015/uri_SpV7272_VpF1104_FpA7_20110527122932.rfd,4c1,siemens s2000,liver,3.6,69.5951342784976,9.0,,1
rfd_liver_ch.uri_SpV6232_VpF1288_FpA6_20110527133958_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl016/uri_SpV6232_VpF1288_FpA6_20110527133958.rfd,4c1,siemens s2000,liver,1.8,69.5951342784976,8.0,,0
rfd_liver_ch.uri_SpV6232_VpF1288_FpA6_20110527140555_3.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl017/uri_SpV6232_VpF1288_FpA6_20110527140555.rfd,4c1,siemens s2000,liver,3.6,69.5951342784976,8.0,,1
rfd_liver_ch.uri_SpV8308_VpF966_FpA8_20110817023036_3.mat,1648,192,649.7662337662338,2297.7662337662337,-0.6073321182636755,0.6073321182636755,3636400.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl019/uri_SpV8308_VpF966_FpA8_20110817023036.rfd,4c1,siemens s2000,liver,3.6,69.5951342784976,12.0,,1
rfd_liver_ch.uri_SpV6232_VpF1288_FpA6_20110817025313_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl021/uri_SpV6232_VpF1288_FpA6_20110817025313.rfd,4c1,siemens s2000,liver,1.8,69.5951342784976,6.0,,0
rfd_liver_ch.uri_SpV7272_VpF1104_FpA7_20110820021241_1.mat,656,192,295.3482880755608,951.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl022/uri_SpV7272_VpF1104_FpA7_20110820021241.rfd,4c1,siemens s2000,liver,1.8,69.5951342784976,10.0,,0
rfd_liver_ch.uri_SpV7272_VpF1104_FpA7_20110820024511_1.mat,656,192,295.3482880755608,951.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl023/uri_SpV7272_VpF1104_FpA7_20110820024511.rfd,4c1,siemens s2000,liver,1.8,69.5951342784976,11.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031150931_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031150931.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031150958_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031150931.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121031154612_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS02_M/uri_SpV7272_VpF908_FpA9_20121031154601.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031151050_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031151050.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031151802_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031151802.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031151818_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031151802.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031151833_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031151802.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031152049_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031152049.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,6.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121031152055_1.mat,688,192,360.981240981241,1048.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS01_G/uri_SpV6232_VpF908_FpA9_20121031152049.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,6.0,,0
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121031154535_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS02_M/uri_SpV7272_VpF908_FpA9_20121031154535.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121031154601_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS02_M/uri_SpV7272_VpF908_FpA9_20121031154601.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV5192_VpF1362_FpA6_20121101150345_1.mat,576,192,360.981240981241,936.981240981241,-0.6073321182636755,0.6073321182636755,2222200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS04_G/uri_SpV5192_VpF1362_FpA6_20121101150318.rfd,4c1,siemens s2000,fetal,2.2,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121031154713_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS02_M/uri_SpV7272_VpF908_FpA9_20121031154713.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121113152841_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS11_M/uri_SpV7272_VpF908_FpA9_20121113152841.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,10.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109102419_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS07_G/uri_SpV6232_VpF908_FpA9_20121109102419.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109102928_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS07_G/uri_SpV6232_VpF908_FpA9_20121109102928.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109103237_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS07_G/uri_SpV6232_VpF908_FpA9_20121109103237.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109103304_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS07_G/uri_SpV6232_VpF908_FpA9_20121109103304.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109103353_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS07_G/uri_SpV6232_VpF908_FpA9_20121109103304.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109103406_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS07_G/uri_SpV6232_VpF908_FpA9_20121109103406.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109141624_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109141624.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109141701_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109141701.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109141758_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109141701.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109141849_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109141815.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109141915_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109141915.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109142105_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109142105.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109142119_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109142105.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109142137_2.mat,1232,192,649.7662337662338,1881.7662337662325,-0.6073321182636755,0.6073321182636755,3636400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109142105.rfd,4c1,siemens s2000,fetal,3.6,69.5951342784976,8.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109142321_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109142321.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109154320_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS09_B/uri_SpV6232_VpF908_FpA9_20121109154320.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109154332_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS09_B/uri_SpV6232_VpF908_FpA9_20121109154320.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109154350_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS09_B/uri_SpV6232_VpF908_FpA9_20121109154320.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109154446_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS09_B/uri_SpV6232_VpF908_FpA9_20121109154446.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV7272_VpF908_FpA9_20121102162036_2.mat,1440,192,649.7662337662338,2089.7662337662337,-0.6073321182636755,0.6073321182636755,4444400.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS05_B/uri_SpV7272_VpF908_FpA9_20121102162036.rfd,4c1,siemens s2000,fetal,4.4,69.5951342784976,10.0,,1
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109102849_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS07_G/uri_SpV6232_VpF908_FpA9_20121109102849.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121109141815_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS08_M/uri_SpV6232_VpF908_FpA9_20121109141815.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
rfd_fetal_ch.uri_SpV6232_VpF908_FpA9_20121113144101_1.mat,560,192,295.3482880755608,855.3482880755607,-0.6073321182636755,0.6073321182636755,1818200.0,/emfd/vrk4/Fetal_SLSC/Data/Clinical_Data/FS10_B/uri_SpV6232_VpF908_FpA9_20121113144101.rfd,4c1,siemens s2000,fetal,1.8,69.5951342784976,8.0,,0
